3102021-05-08 00:00:29	12.006000
2021-05-08 00:00:59	12.127000
2021-05-08 00:01:29	12.163000
2021-05-08 00:01:59	12.228000
2021-05-08 00:02:29	12.309000
2021-05-08 00:02:59	12.328000
2021-05-08 00:03:29	12.399000
2021-05-08 00:03:29	12.404000
2021-05-08 00:03:59	12.502000
2021-05-08 00:03:59	12.516000
2021-05-08 00:04:29	12.587000
2021-05-08 00:04:59	12.620000
2021-05-08 00:05:29	12.654000
2021-05-08 00:05:59	12.673000
2021-05-08 00:06:29	12.756000
2021-05-08 00:06:59	12.777000
2021-05-08 00:07:29	12.845000
2021-05-08 00:07:59	12.917000
2021-05-08 00:07:59	12.922000
2021-05-08 00:08:29	12.965000
2021-05-08 00:08:29	12.962000
2021-05-08 00:08:59	12.995000
2021-05-08 00:09:29	13.030000
2021-05-08 00:09:59	13.066000
2021-05-08 00:10:59	13.147000
2021-05-08 00:10:59	13.161000
2021-05-08 00:11:29	13.131000
2021-05-08 00:11:59	13.172000
2021-05-08 00:12:29	13.208000
2021-05-08 00:12:59	13.206000
2021-05-08 00:12:59	13.209000
2021-05-08 00:13:29	13.280000
2021-05-08 00:13:59	13.283000
2021-05-08 00:14:29	13.365000
2021-05-08 00:14:59	13.374000
2021-05-08 00:15:59	13.471000
2021-05-08 00:16:29	13.457000
2021-05-08 00:16:29	13.477000
2021-05-08 00:16:59	13.518000
2021-05-08 00:16:59	13.523000
2021-05-08 00:17:29	13.551000
2021-05-08 00:17:59	13.601000
2021-05-08 00:18:29	13.563000
2021-05-08 00:18:29	13.549000
2021-05-08 00:18:59	13.659000
2021-05-08 00:19:29	13.664000
2021-05-08 00:19:59	13.703000
2021-05-08 00:19:59	13.700000
2021-05-08 00:20:29	13.719000
2021-05-08 00:20:59	13.788000
2021-05-08 00:21:29	13.788000
2021-05-08 00:21:59	13.837000
2021-05-08 00:22:29	13.878000
2021-05-08 00:22:59	13.845000
2021-05-08 00:23:29	13.884000
2021-05-08 00:23:59	13.906000
2021-05-08 00:24:29	13.950000
2021-05-08 00:24:59	13.974000
2021-05-08 00:25:29	14.013000
2021-05-08 00:25:59	14.021000
2021-05-08 00:26:29	14.033000
2021-05-08 00:26:59	14.041000
2021-05-08 00:27:29	14.070000
2021-05-08 00:27:59	14.069000
2021-05-08 00:28:29	14.104000
2021-05-08 00:28:59	14.147000
2021-05-08 00:28:59	14.153000
2021-05-08 00:29:29	14.175000
2021-05-08 00:29:59	14.199000
2021-05-08 00:30:59	14.235000
2021-05-08 00:31:29	14.282000
2021-05-08 00:31:59	14.345000
2021-05-08 00:32:29	14.372000
2021-05-08 00:32:59	14.331000
2021-05-08 00:33:29	14.356000
2021-05-08 00:33:59	14.380000
2021-05-08 00:34:29	14.416000
2021-05-08 00:34:59	14.446000
2021-05-08 00:34:59	14.460000
2021-05-08 00:35:59	14.523000
2021-05-08 00:36:29	14.545000
2021-05-08 00:36:59	14.564000
2021-05-08 00:37:29	14.493000
2021-05-08 00:37:29	14.523000
2021-05-08 00:37:59	14.549000
2021-05-08 00:38:29	14.568000
2021-05-08 00:38:59	14.652000
2021-05-08 00:39:29	14.667000
2021-05-08 00:39:59	14.668000
2021-05-08 00:40:29	14.701000
2021-05-08 00:40:29	14.717000
2021-05-08 00:40:59	14.799000
2021-05-08 00:40:59	14.783000
2021-05-08 00:41:29	14.795000
2021-05-08 00:41:29	14.795000
2021-05-08 00:41:59	14.775000
2021-05-08 00:42:29	14.847000
2021-05-08 00:42:59	14.855000
2021-05-08 00:43:29	14.860000
2021-05-08 00:43:59	14.899000
2021-05-08 00:44:29	14.934000
2021-05-08 00:44:59	14.915000
2021-05-08 00:45:59	14.962000
2021-05-08 00:45:59	14.978000
2021-05-08 00:46:29	14.965000
2021-05-08 00:46:29	14.967000
2021-05-08 00:46:59	14.985000
2021-05-08 00:46:59	15.029000
2021-05-08 00:47:29	15.007000
2021-05-08 00:47:59	15.029000
2021-05-08 00:48:29	15.062000
2021-05-08 00:48:29	15.081000
2021-05-08 00:48:59	15.095000
2021-05-08 00:49:29	15.103000
2021-05-08 00:49:29	15.125000
2021-05-08 00:49:59	15.108000
2021-05-08 00:49:59	15.106000
2021-05-08 00:50:59	15.137000
2021-05-08 00:51:29	15.179000
2021-05-08 00:51:59	15.190000
2021-05-08 00:52:29	15.231000
2021-05-08 00:52:59	15.228000
2021-05-08 00:53:29	15.317000
2021-05-08 00:53:59	15.303000
2021-05-08 00:54:29	15.273000
2021-05-08 00:54:29	15.276000
2021-05-08 00:54:59	15.330000
2021-05-08 00:55:59	15.308000
2021-05-08 00:56:29	15.350000
2021-05-08 00:56:59	15.344000
2021-05-08 00:57:29	15.355000
2021-05-08 00:57:59	15.391000
2021-05-08 00:57:59	15.385000
2021-05-08 00:58:29	15.429000
2021-05-08 00:58:59	15.435000
2021-05-08 00:59:29	15.440000
2021-05-08 00:59:59	15.432000
2021-05-08 01:00:59	15.454000
2021-05-08 01:01:29	15.495000
2021-05-08 01:01:29	15.487000
2021-05-08 01:01:59	15.520000
2021-05-08 01:01:59	15.503000
2021-05-08 01:02:29	15.537000
2021-05-08 01:02:59	15.528000
2021-05-08 01:03:29	15.550000
2021-05-08 01:03:59	15.536000
2021-05-08 01:04:29	15.583000
2021-05-08 01:04:59	15.657000
2021-05-08 01:05:59	15.627000
2021-05-08 01:06:29	15.629000
2021-05-08 01:06:59	15.657000
2021-05-08 01:07:29	15.662000
2021-05-08 01:07:29	15.687000
2021-05-08 01:07:59	15.322000
2021-05-08 01:08:29	14.197000
2021-05-08 01:08:59	13.434000
2021-05-08 01:09:29	12.960000
2021-05-08 01:09:29	12.955000
2021-05-08 01:09:59	12.333000
2021-05-08 01:10:59	11.513000
2021-05-08 01:10:59	11.511000
2021-05-08 01:11:29	11.044000
2021-05-08 01:11:59	10.402000
2021-05-08 01:12:29	10.155000
2021-05-08 01:12:59	9.664000
2021-05-08 01:13:29	9.373000
2021-05-08 01:13:59	9.428000
2021-05-08 01:14:29	9.677000
2021-05-08 01:14:59	10.083000
2021-05-08 01:15:59	10.509000
2021-05-08 01:16:29	10.659000
2021-05-08 01:16:59	10.657000
2021-05-08 01:17:29	10.810000
2021-05-08 01:17:59	10.957000
2021-05-08 01:18:29	11.048000
2021-05-08 01:18:59	11.115000
2021-05-08 01:19:29	11.323000
2021-05-08 01:19:59	11.378000
2021-05-08 01:20:59	11.643000
2021-05-08 01:21:29	11.719000
2021-05-08 01:21:59	11.727000
2021-05-08 01:22:29	11.807000
2021-05-08 01:22:59	11.916000
2021-05-08 01:23:29	11.944000
2021-05-08 01:23:59	11.974000
2021-05-08 01:24:29	12.084000
2021-05-08 01:24:59	12.205000
2021-05-08 01:25:59	12.254000
2021-05-08 01:26:29	12.292000
2021-05-08 01:26:59	12.221000
2021-05-08 01:27:29	12.372000
2021-05-08 01:27:59	12.438000
2021-05-08 01:28:29	12.452000
2021-05-08 01:28:59	12.470000
2021-05-08 01:29:29	12.515000
